id,year,section,section_name,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,created_at,trade,country
y3_W_Can_Q1541,3,1,SMAW THREE,hard,What is the main purpose of preheat and interpass temperature control when welding thick HSLA steel with SMAW?,Increase welding speed,Reduce hydrogen-induced cracking and control cooling rate,Improve appearance,Reduce spatter,B,"B correct: Preheat and interpass temperature slow cooling and reduce cracking risk. Increasing speed, improving appearance, and reducing spatter are secondary.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1542,3,1,SMAW THREE,hard,Which of the following best describes ?backstep? welding technique in SMAW on thick sections?,Continuous long passes,Breaking a long weld into short segments welded in reverse order,No weaving,Only flat position,B,B correct: Backstep reduces distortion and residual stress by breaking the weld into short segments. Continuous long passes increase distortion; no weaving and only flat are unrelated.,AIT Welder Guide,,welder,CA
y3_W_Can_Q1543,3,1,SMAW THREE,hard,What is the correct way to control lamellar tearing when welding thick plate with SMAW?,Use higher amperage,Use controlled heat input and proper joint design,Ignore the plate quality,Use any electrode,B,"B correct: Lamellar tearing is reduced by controlled heat input and proper joint design (e.g., double-bevel). Higher amperage, ignoring plate quality, and using any electrode increase risk.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1544,3,1,SMAW THREE,hard,Which of the following best describes ?underbead cracking? in SMAW?,Crack in the weld metal,Crack in the heat-affected zone just below the weld,Crack on the surface,Crack in the base metal far from the weld,B,"B correct: Underbead cracking occurs in the HAZ below the weld, often due to hydrogen and stress. Cracks in the weld metal, on the surface, or far from the weld are different.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1545,3,1,SMAW THREE,hard,"What is the main advantage of using low-hydrogen electrodes (E7018) on thick, high-strength steel?",Lower cost,Reduced risk of hydrogen cracking,Easier to strike the arc,Less fume,B,"B correct: Low-hydrogen electrodes reduce hydrogen pickup and cracking risk. Lower cost, easier arc, and less fume are not their primary advantage.",Red Seal Welder Exam Guide,,welder,CA
y3_W_Can_Q1546,3,1,SMAW THREE,hard,Which of the following is a correct practice when storing E7018 electrodes for critical work?,Leave them in open air,Store them in a heated electrode oven at the recommended temperature,Store them on the floor,Store them in direct sunlight,B,"B correct: E7018 electrodes must be kept dry in a heated oven. Open air, the floor, and direct sunlight expose them to moisture.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1547,3,1,SMAW THREE,hard,What is the main purpose of post-weld heat treatment (PWHT) on thick SMAW welds?,Increase hardness,Relieve residual stress and improve toughness,Increase spatter,Reduce PPE,B,"B correct: PWHT relieves stress and improves toughness. Increasing hardness, increasing spatter, and reducing PPE are incorrect.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1548,3,1,SMAW THREE,hard,Which of the following best describes ?stringer bead? technique in SMAW on thick sections?,Wide weaving motion,"No weaving, straight bead",Circular motion,Side-to-side only,B,"B correct: Stringer beads are straight, no-weave passes, often used for root and hot passes on thick sections. Wide weaving, circular motion, and side-to-side describe weaving techniques.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1549,3,1,SMAW THREE,hard,What is the correct way to extinguish a SMAW electrode that has gone out during a critical weld?,Relight it immediately in the crater,Break off the stub and start a new electrode,Continue welding with the stub,Use it for grinding,B,B correct: Broken or extinguished electrodes should be replaced; relighting in the crater can trap slag and gas. Continuing with the stub or using it for grinding is unsafe.,AIT Welder Guide,,welder,CA
y3_W_Can_Q1550,3,1,SMAW THREE,hard,Which gas mixture is most commonly used for GTAW on stainless steel?,Pure argon,Argon-helium,Argon-2% CO2,Argon-1?2% oxygen,D,D correct: Argon with 1?2% oxygen is common for stainless GTAW to improve arc stability and wetting. Pure argon is for aluminum; argon-helium for thicker metals; argon-CO2 is for GMAW.,Red Seal Welder Exam Guide,,welder,CA
y3_W_Can_Q1551,3,1,SMAW THREE,hard,What is the main advantage of GTAW over SMAW for thin stainless steel?,Higher deposition rate,Greater precision and low heat input,Lower cost consumables,No shielding gas needed,B,"B correct: GTAW offers precise, low-heat input control, ideal for thin stainless. Higher deposition rate is SMAW; lower cost and no shielding gas are incorrect.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1552,3,1,SMAW THREE,hard,Which tungsten electrode is best for DC GTAW on stainless steel?,Pure tungsten,Thoriated,Ceriated,Zirconiated,B,B correct: Thoriated tungsten is commonly used for DC GTAW on stainless. Pure tungsten is for AC aluminum; ceriated and zirconiated are alternatives.,AIT Welder Guide,,welder,CA
y3_W_Can_Q1553,3,1,SMAW THREE,hard,What is the correct way to start a GTAW arc using lift-arc start on stainless steel?,Touch the tungsten to the workpiece and lift,Use a high-frequency starter only,Strike like a match,Hold the tungsten close and wait,A,A correct: Lift-arc start involves touching the tungsten and lifting to initiate the arc. High-frequency is another method; striking like a match or holding close are incorrect.,Welding Guide Level 3,,welder,CA
y3_W_Can_Q1554,3,1,SMAW THREE,hard,Which of the following best describes ?keyhole? welding in GTAW on thick stainless?,Deep penetration with a hole through the joint,Shallow penetration,No penetration,Welding without filler,A,"A correct: Keyhole GTAW produces a deep, through-penetration hole in the joint. Shallow penetration, no penetration, and welding without filler are different.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1555,3,1,SMAW THREE,hard,What is the main purpose of a back purge in GTAW pipe welding on stainless steel?,Reduce spatter,Prevent oxidation on the root side,Increase travel speed,Reduce amperage,B,"B correct: Back purge uses inert gas on the inside of the pipe to prevent oxidation. Reducing spatter, increasing travel speed, and reducing amperage are not its purpose.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1556,3,1,SMAW THREE,hard,Which of the following is a correct practice when using a GTAW filler rod on stainless steel?,Dip the rod into the arc,Hold the rod in the arc continuously,Keep the rod outside the arc and feed as needed,Use the rod as an electrode,C,"C correct: The filler rod should be kept outside the arc and fed into the leading edge of the puddle. Dipping into the arc, holding it in the arc, or using it as an electrode are incorrect.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1557,3,1,SMAW THREE,hard,What is the correct way to stop a GTAW weld on stainless without a crater crack?,Pull the arc straight off,Back-fill the crater with filler metal,Stop abruptly,Use higher amperage at the end,B,"B correct: Back-filling the crater with filler metal reduces shrinkage stress. Pulling straight off, stopping abruptly, and using higher amperage increase cracking risk.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1558,3,1,SMAW THREE,hard,Which of the following best describes ?high-frequency? start in GTAW?,Non-contact arc initiation,Touch-start only,Manual striking,No gas needed,A,"A correct: High-frequency start initiates the arc without touching the workpiece. Touch-start, manual striking, and no gas needed are incorrect.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1559,3,1,SMAW THREE,hard,What is the main disadvantage of GTAW compared to SMAW for production work?,Higher cost and slower deposition,No precision,No shielding gas,More fume,A,"A correct: GTAW is more expensive and slower than SMAW. No precision, no shielding gas, and more fume are incorrect.",Red Seal Welder Exam Guide,,welder,CA
y3_W_Can_Q1560,3,1,SMAW THREE,hard,What is the main purpose of pattern development in advanced fabrication?,Decorate the shop,Create accurate templates for complex cutting and bending,Replace welding,Reduce PPE,B,"B correct: Pattern development creates accurate templates for layout and fabrication. Decorating the shop, replacing welding, and reducing PPE are incorrect.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1561,3,1,SMAW THREE,hard,Which of the following is a correct practice when marking out a complex pattern on plate?,Use any marker,Use a scribe or layout dye,Use a crayon only,Ignore measurements,B,"B correct: Layout dye or scribe provides clear, accurate marks. Using any marker, crayon only, or ignoring measurements reduces accuracy.",Welding Guide Level 3,,welder,CA
y3_W_Can_Q1562,3,1,SMAW THREE,hard,What is the main purpose of estimating in advanced welding projects?,Reduce safety,"Predict material, time, and cost for complex jobs",Replace inspection,Increase distortion,B,"B correct: Estimating predicts material, time, and cost for a job. Reducing safety, replacing inspection, and increasing distortion are incorrect.",AIT Welder Guide,,welder,CA
y3_W_Can_Q1563,3,1,SMAW THREE,hard,Which of the following best describes ?layout? in advanced fabrication?,Final welding,Measuring and marking parts for complex assemblies,Cleaning only,Grinding,B,"B correct: Layout is the measuring and marking of parts before cutting or welding. Final welding, cleaning only, and grinding are different steps.",Welding Guide Level 3,,welder,CA
